,env,agent,sf_steps,steps,seed,level
goal uncertainty",Proximity heuristic,,15,16,19
3060,"Switching Mappings
goal uncertainty",Proximity heuristic,,499,16,20
3061,"Switching Mappings
goal uncertainty",Proximity heuristic,,129,16,21
3062,"Switching Mappings
goal uncertainty",Proximity heuristic,,130,16,22
3063,"Switching Mappings
goal uncertainty",Proximity heuristic,,732,16,23
3064,"Switching Mappings
goal uncertainty",Proximity heuristic,,79,16,24
3065,"Switching Mappings
goal uncertainty",Proximity heuristic,,309,16,25
3066,"Switching Mappings
goal uncertainty",Proximity heuristic,,21,16,26
3067,"Switching Mappings
goal uncertainty",Proximity heuristic,,596,16,27
3068,"Switching Mappings
goal uncertainty",Proximity heuristic,,101,16,28
3069,"Switching Mappings
goal uncertainty",Proximity heuristic,,145,16,29
3070,"Switching Mappings
goal uncertainty",Proximity heuristic,,12,16,30
3071,"Switching Mappings
goal uncertainty",Proximity heuristic,,549,16,31
3072,"Switching Mappings
goal uncertainty",Proximity heuristic,,26,16,32
3073,"Switching Mappings
goal uncertainty",Proximity heuristic,,304,16,33
3074,"Switching Mappings
goal uncertainty",Proximity heuristic,,131,16,34
3075,"Switching Mappings
goal uncertainty",Proximity heuristic,,27,16,35
3076,"Switching Mappings
goal uncertainty",Proximity heuristic,,331,16,36
3077,"Switching Mappings
goal uncertainty",Proximity heuristic,,11,16,37
3078,"Switching Mappings
goal uncertainty",Proximity heuristic,,9,16,38
3079,"Switching Mappings
goal uncertainty",Proximity heuristic,,44,16,39
3080,"Switching Mappings
goal uncertainty",Proximity heuristic,,533,17,0
3081,"Switching Mappings
goal uncertainty",Proximity heuristic,,670,17,1
3082,"Switching Mappings
goal uncertainty",Proximity heuristic,,583,17,2
3083,"Switching Mappings
goal uncertainty",Proximity heuristic,,12,17,3
3084,"Switching Mappings
goal uncertainty",Proximity heuristic,,446,17,4
3085,"Switching Mappings
goal uncertainty",Proximity heuristic,,32,17,5
3086,"Switching Mappings
goal uncertainty",Proximity heuristic,,10000,17,6
3087,"Switching Mappings
goal uncertainty",Proximity heuristic,,109,17,7
3088,"Switching Mappings
goal uncertainty",Proximity heuristic,,359,17,8
3089,"Switching Mappings
goal uncertainty",Proximity heuristic,,37,17,9
3090,"Switching Mappings
goal uncertainty",Proximity heuristic,,222,17,10
3091,"Switching Mappings
goal uncertainty",Proximity heuristic,,141,17,11
3092,"Switching Mappings
goal uncertainty",Proximity heuristic,,121,17,12
3093,"Switching Mappings
goal uncertainty",Proximity heuristic,,678,17,13
3094,"Switching Mappings
goal uncertainty",Proximity heuristic,,13,17,14
3095,"Switching Mappings
goal uncertainty",Proximity heuristic,,46,17,15
3096,"Switching Mappings
goal uncertainty",Proximity heuristic,,32,17,16
3097,"Switching Mappings
goal uncertainty",Proximity heuristic,,129,17,17
3098,"Switching Mappings
goal uncertainty",Proximity heuristic,,10000,17,18
3099,"Switching Mappings
goal uncertainty",Proximity heuristic,,141,17,19
3100,"Switching Mappings
goal uncertainty",Proximity heuristic,,7257,17,20
3101,"Switching Mappings
goal uncertainty",Proximity heuristic,,9,17,21
3102,"Switching Mappings
goal uncertainty",Proximity heuristic,,41,17,22
3103,"Switching Mappings
goal uncertainty",Proximity heuristic,,239,17,23
3104,"Switching Mappings
goal uncertainty",Proximity heuristic,,260,17,24
3105,"Switching Mappings
goal uncertainty",Proximity heuristic,,16,17,25
3106,"Switching Mappings
goal uncertainty",Proximity heuristic,,2786,17,26
3107,"Switching Mappings
goal uncertainty",Proximity heuristic,,260,17,27
3108,"Switching Mappings
goal uncertainty",Proximity heuristic,,44,17,28
3109,"Switching Mappings
goal uncertainty",Proximity heuristic,,71,17,29
3110,"Switching Mappings
goal uncertainty",Proximity heuristic,,23,17,30
3111,"Switching Mappings
goal uncertainty",Proximity heuristic,,5,17,31
3112,"Switching Mappings
goal uncertainty",Proximity heuristic,,11,17,32
3113,"Switching Mappings
goal uncertainty",Proximity heuristic,,19,17,33
3114,"Switching Mappings
goal uncertainty",Proximity heuristic,,46,17,34
3115,"Switching Mappings
goal uncertainty",Proximity heuristic,,59,17,35
3116,"Switching Mappings
goal uncertainty",Proximity heuristic,,19,17,36
3117,"Switching Mappings
goal uncertainty",Proximity heuristic,,27,17,37
3118,"Switching Mappings
goal uncertainty",Proximity heuristic,,26,17,38
3119,"Switching Mappings
goal uncertainty",Proximity heuristic,,64,17,39
3120,"Switching Mappings
goal uncertainty",Proximity heuristic,,155,18,0
3121,"Switching Mappings
goal uncertainty",Proximity heuristic,,400,18,1
3122,"Switching Mappings
goal uncertainty",Proximity heuristic,,60,18,2
3123,"Switching Mappings
goal uncertainty",Proximity heuristic,,146,18,3
3124,"Switching Mappings
goal uncertainty",Proximity heuristic,,57,18,4
3125,"Switching Mappings
goal uncertainty",Proximity heuristic,,157,18,5
3126,"Switching Mappings
goal uncertainty",Proximity heuristic,,61,18,6
3127,"Switching Mappings
goal uncertainty",Proximity heuristic,,12,18,7
3128,"Switching Mappings
goal uncertainty",Proximity heuristic,,180,18,8
3129,"Switching Mappings
goal uncertainty",Proximity heuristic,,40,18,9
3130,"Switching Mappings
goal uncertainty",Proximity heuristic,,3924,18,10
3131,"Switching Mappings
goal uncertainty",Proximity heuristic,,355,18,11
3132,"Switching Mappings
goal uncertainty",Proximity heuristic,,27,18,12
3133,"Switching Mappings
goal uncertainty",Proximity heuristic,,26,18,13
3134,"Switching Mappings
goal uncertainty",Proximity heuristic,,76,18,14
3135,"Switching Mappings
goal uncertainty",Proximity heuristic,,467,18,15
3136,"Switching Mappings
goal uncertainty",Proximity heuristic,,43,18,16
3137,"Switching Mappings
goal uncertainty",Proximity heuristic,,49,18,17
3138,"Switching Mappings
goal uncertainty",Proximity heuristic,,643,18,18
3139,"Switching Mappings
goal uncertainty",Proximity heuristic,,1336,18,19
3140,"Switching Mappings
goal uncertainty",Proximity heuristic,,69,18,20
3141,"Switching Mappings
goal uncertainty",Proximity heuristic,,310,18,21
3142,"Switching Mappings
goal uncertainty",Proximity heuristic,,101,18,22
3143,"Switching Mappings
goal uncertainty",Proximity heuristic,,70,18,23
3144,"Switching Mappings
goal uncertainty",Proximity heuristic,,243,18,24
3145,"Switching Mappings
goal uncertainty",Proximity heuristic,,409,18,25
3146,"Switching Mappings
goal uncertainty",Proximity heuristic,,491,18,26
3147,"Switching Mappings
goal uncertainty",Proximity heuristic,,49,18,27
3148,"Switching Mappings
goal uncertainty",Proximity heuristic,,21,18,28
3149,"Switching Mappings
goal uncertainty",Proximity heuristic,,85,18,29
3150,"Switching Mappings
goal uncertainty",Proximity heuristic,,420,18,30
3151,"Switching Mappings
goal uncertainty",Proximity heuristic,,51,18,31
3152,"Switching Mappings
goal uncertainty",Proximity heuristic,,32,18,32
3153,"Switching Mappings
goal uncertainty",Proximity heuristic,,15,18,33
3154,"Switching Mappings
goal uncertainty",Proximity heuristic,,57,18,34
3155,"Switching Mappings
goal uncertainty",Proximity heuristic,,617,18,35
3156,"Switching Mappings
goal uncertainty",Proximity heuristic,,36,18,36
3157,"Switching Mappings
goal uncertainty",Proximity heuristic,,45,18,37
3158,"Switching Mappings
goal uncertainty",Proximity heuristic,,86,18,38
3159,"Switching Mappings
goal uncertainty",Proximity heuristic,,12,18,39
3160,"Switching Mappings
goal uncertainty",Proximity heuristic,,14,19,0
3161,"Switching Mappings
goal uncertainty",Proximity heuristic,,411,19,1
3162,"Switching Mappings
goal uncertainty",Proximity heuristic,,223,19,2
3163,"Switching Mappings
goal uncertainty",Proximity heuristic,,174,19,3
3164,"Switching Mappings
goal uncertainty",Proximity heuristic,,13,19,4
3165,"Switching Mappings
goal uncertainty",Proximity heuristic,,28,19,5
3166,"Switching Mappings
goal uncertainty",Proximity heuristic,,341,19,6
3167,"Switching Mappings
goal uncertainty",Proximity heuristic,,171,19,7
3168,"Switching Mappings
goal uncertainty",Proximity heuristic,,38,19,8
3169,"Switching Mappings
goal uncertainty",Proximity heuristic,,28,19,9
3170,"Switching Mappings
goal uncertainty",Proximity heuristic,,5105,19,10
3171,"Switching Mappings
goal uncertainty",Proximity heuristic,,57,19,11
3172,"Switching Mappings
goal uncertainty",Proximity heuristic,,180,19,12
3173,"Switching Mappings
goal uncertainty",Proximity heuristic,,309,19,13
3174,"Switching Mappings
goal uncertainty",Proximity heuristic,,14,19,14
3175,"Switching Mappings
goal uncertainty",Proximity heuristic,,186,19,15
3176,"Switching Mappings
goal uncertainty",Proximity heuristic,,95,19,16
3177,"Switching Mappings
goal uncertainty",Proximity heuristic,,9,19,17
3178,"Switching Mappings
goal uncertainty",Proximity heuristic,,79,19,18
3179,"Switching Mappings
goal uncertainty",Proximity heuristic,,385,19,19
3180,"Switching Mappings
goal uncertainty",Proximity heuristic,,129,19,20
3181,"Switching Mappings
goal uncertainty",Proximity heuristic,,1142,19,21
3182,"Switching Mappings
goal uncertainty",Proximity heuristic,,168,19,22
3183,"Switching Mappings
goal uncertainty",Proximity heuristic,,55,19,23
3184,"Switching Mappings
goal uncertainty",Proximity heuristic,,193,19,24
3185,"Switching Mappings
goal uncertainty",Proximity heuristic,,795,19,25
3186,"Switching Mappings
goal uncertainty",Proximity heuristic,,660,19,26
3187,"Switching Mappings
goal uncertainty",Proximity heuristic,,126,19,27
3188,"Switching Mappings
goal uncertainty",Proximity heuristic,,40,19,28
3189,"Switching Mappings
goal uncertainty",Proximity heuristic,,68,19,29
3190,"Switching Mappings
goal uncertainty",Proximity heuristic,,30,19,30
3191,"Switching Mappings
goal uncertainty",Proximity heuristic,,24,19,31
3192,"Switching Mappings
goal uncertainty",Proximity heuristic,,662,19,32
3193,"Switching Mappings
goal uncertainty",Proximity heuristic,,306,19,33
3194,"Switching Mappings
goal uncertainty",Proximity heuristic,,16,19,34
3195,"Switching Mappings
goal uncertainty",Proximity heuristic,,11,19,35
3196,"Switching Mappings
goal uncertainty",Proximity heuristic,,15,19,36
3197,"Switching Mappings
goal uncertainty",Proximity heuristic,,16,19,37
3198,"Switching Mappings
goal uncertainty",Proximity heuristic,,10000,19,38
3199,"Switching Mappings
goal uncertainty",Proximity heuristic,,1891,19,39
3200,"Contingency
goal uncertainty",Proximity heuristic,,520,0,0
3201,"Contingency
goal uncertainty",Proximity heuristic,,303,0,1
3202,"Contingency
goal uncertainty",Proximity heuristic,,521,0,2
3203,"Contingency
goal uncertainty",Proximity heuristic,,12,0,3
3204,"Contingency
goal uncertainty",Proximity heuristic,,2953,0,4
3205,"Contingency
goal uncertainty",Proximity heuristic,,511,0,5
3206,"Contingency
goal uncertainty",Proximity heuristic,,434,0,6
3207,"Contingency
goal uncertainty",Proximity heuristic,,113,0,7
3208,"Contingency
goal uncertainty",Proximity heuristic,,70,0,8
3209,"Contingency
goal uncertainty",Proximity heuristic,,11,0,9
3210,"Contingency
goal uncertainty",Proximity heuristic,,5,0,10
3211,"Contingency
goal uncertainty",Proximity heuristic,,9,0,11
3212,"Contingency
goal uncertainty",Proximity heuristic,,76,0,12
3213,"Contingency
goal uncertainty",Proximity heuristic,,28,0,13
3214,"Contingency
goal uncertainty",Proximity heuristic,,54,0,14
3215,"Contingency
goal uncertainty",Proximity heuristic,,15,0,15
3216,"Contingency
goal uncertainty",Proximity heuristic,,24,0,16
3217,"Contingency
goal uncertainty",Proximity heuristic,,459,0,17
3218,"Contingency
goal uncertainty",Proximity heuristic,,20,0,18
3219,"Contingency
goal uncertainty",Proximity heuristic,,193,0,19
3220,"Contingency
goal uncertainty",Proximity heuristic,,125,0,20
3221,"Contingency
goal uncertainty",Proximity heuristic,,1838,0,21
3222,"Contingency
goal uncertainty",Proximity heuristic,,25,0,22
3223,"Contingency
goal uncertainty",Proximity heuristic,,24,0,23
3224,"Contingency
goal uncertainty",Proximity heuristic,,260,0,24
3225,"Contingency
goal uncertainty",Proximity heuristic,,332,0,25
3226,"Contingency
goal uncertainty",Proximity heuristic,,2147,0,26
3227,"Contingency
goal uncertainty",Proximity heuristic,,17,0,27
3228,"Contingency
goal uncertainty",Proximity heuristic,,16,0,28
3229,"Contingency
goal uncertainty",Proximity heuristic,,131,0,29
3230,"Contingency
goal uncertainty",Proximity heuristic,,26,0,30
3231,"Contingency
goal uncertainty",Proximity heuristic,,56,0,31
3232,"Contingency
goal uncertainty",Proximity heuristic,,23,0,32
3233,"Contingency
goal uncertainty",Proximity heuristic,,483,0,33
3234,"Contingency
goal uncertainty",Proximity heuristic,,14,0,34
3235,"Contingency
goal uncertainty",Proximity heuristic,,216,0,35
3236,"Contingency
goal uncertainty",Proximity heuristic,,96,0,36
3237,"Contingency
goal uncertainty",Proximity heuristic,,11,0,37
3238,"Contingency
goal uncertainty",Proximity heuristic,,178,0,38
3239,"Contingency
goal uncertainty",Proximity heuristic,,35,0,39
3240,"Contingency
goal uncertainty",Proximity heuristic,,10,1,0
3241,"Contingency
goal uncertainty",Proximity heuristic,,1536,1,1
3242,"Contingency
goal uncertainty",Proximity heuristic,,131,1,2
3243,"Contingency
goal uncertainty",Proximity heuristic,,150,1,3
3244,"Contingency
goal uncertainty",Proximity heuristic,,1667,1,4
3245,"Contingency
goal uncertainty",Proximity heuristic,,10,1,5
3246,"Contingency
goal uncertainty",Proximity heuristic,,5,1,6
3247,"Contingency
goal uncertainty",Proximity heuristic,,325,1,7
3248,"Contingency
goal uncertainty",Proximity heuristic,,3248,1,8
3249,"Contingency
goal uncertainty",Proximity heuristic,,21,1,9
3250,"Contingency
goal uncertainty",Proximity heuristic,,49,1,10
3251,"Contingency
goal uncertainty",Proximity heuristic,,5,1,11
3252,"Contingency
goal uncertainty",Proximity heuristic,,6,1,12
3253,"Contingency
goal uncertainty",Proximity heuristic,,7,1,13
3254,"Contingency
goal uncertainty",Proximity heuristic,,78,1,14
3255,"Contingency
goal uncertainty",Proximity heuristic,,371,1,15
3256,"Contingency
goal uncertainty",Proximity heuristic,,98,1,16
3257,"Contingency
goal uncertainty",Proximity heuristic,,551,1,17
3258,"Contingency
goal uncertainty",Proximity heuristic,,10,1,18
3259,"Contingency
goal uncertainty",Proximity heuristic,,540,1,19
3260,"Contingency
goal uncertainty",Proximity heuristic,,287,1,20
3261,"Contingency
goal uncertainty",Proximity heuristic,,10000,1,21
3262,"Contingency
goal uncertainty",Proximity heuristic,,491,1,22
3263,"Contingency
goal uncertainty",Proximity heuristic,,6,1,23
3264,"Contingency
goal uncertainty",Proximity heuristic,,1651,1,24
3265,"Contingency
goal uncertainty",Proximity heuristic,,345,1,25
3266,"Contingency
goal uncertainty",Proximity heuristic,,21,1,26
3267,"Contingency
goal uncertainty",Proximity heuristic,,81,1,27
3268,"Contingency
goal uncertainty",Proximity heuristic,,89,1,28
3269,"Contingency
goal uncertainty",Proximity heuristic,,11,1,29
3270,"Contingency
goal uncertainty",Proximity heuristic,,323,1,30
3271,"Contingency
goal uncertainty",Proximity heuristic,,1986,1,31
3272,"Contingency
goal uncertainty",Proximity heuristic,,5,1,32
3273,"Contingency
goal uncertainty",Proximity heuristic,,9,1,33
3274,"Contingency
goal uncertainty",Proximity heuristic,,5,1,34
3275,"Contingency
goal uncertainty",Proximity heuristic,,42,1,35
3276,"Contingency
goal uncertainty",Proximity heuristic,,2999,1,36
3277,"Contingency
goal uncertainty",Proximity heuristic,,18,1,37
3278,"Contingency
goal uncertainty",Proximity heuristic,,255,1,38
3279,"Contingency
goal uncertainty",Proximity heuristic,,90,1,39
3280,"Contingency
goal uncertainty",Proximity heuristic,,23,2,0
3281,"Contingency
goal uncertainty",Proximity heuristic,,463,2,1
3282,"Contingency
goal uncertainty",Proximity heuristic,,8,2,2
3283,"Contingency
goal uncertainty",Proximity heuristic,,285,2,3
3284,"Contingency
goal uncertainty",Proximity heuristic,,39,2,4
3285,"Contingency
goal uncertainty",Proximity heuristic,,91,2,5
3286,"Contingency
goal uncertainty",Proximity heuristic,,19,2,6
3287,"Contingency
goal uncertainty",Proximity heuristic,,93,2,7
3288,"Contingency
goal uncertainty",Proximity heuristic,,61,2,8
3289,"Contingency
goal uncertainty",Proximity heuristic,,300,2,9
3290,"Contingency
goal uncertainty",Proximity heuristic,,858,2,10
3291,"Contingency
goal uncertainty",Proximity heuristic,,203,2,11
3292,"Contingency
goal uncertainty",Proximity heuristic,,6462,2,12
3293,"Contingency
goal uncertainty",Proximity heuristic,,25,2,13
3294,"Contingency
goal uncertainty",Proximity heuristic,,59,2,14
3295,"Contingency
goal uncertainty",Proximity heuristic,,14,2,15
3296,"Contingency
goal uncertainty",Proximity heuristic,,1108,2,16
3297,"Contingency
goal uncertainty",Proximity heuristic,,32,2,17
3298,"Contingency
goal uncertainty",Proximity heuristic,,3424,2,18
