,env,agent,sf_steps,steps,seed,level
450,Switching Mappings,Meta-ePOMDP,3.0,16,11,10
451,Switching Mappings,Meta-ePOMDP,3.0,12,11,11
452,Switching Mappings,Meta-ePOMDP,2.0,12,11,12
453,Switching Mappings,Meta-ePOMDP,2.0,12,11,13
454,Switching Mappings,Meta-ePOMDP,5.0,12,11,14
455,Switching Mappings,Meta-ePOMDP,3.0,8,11,15
456,Switching Mappings,Meta-ePOMDP,1.0,14,11,16
457,Switching Mappings,Meta-ePOMDP,3.0,12,11,17
458,Switching Mappings,Meta-ePOMDP,3.0,18,11,18
459,Switching Mappings,Meta-ePOMDP,2.0,16,11,19
460,Switching Mappings,Meta-ePOMDP,4.0,18,11,20
461,Switching Mappings,Meta-ePOMDP,1.0,12,11,21
462,Switching Mappings,Meta-ePOMDP,2.0,10,11,22
463,Switching Mappings,Meta-ePOMDP,2.0,10,11,23
464,Switching Mappings,Meta-ePOMDP,2.0,12,11,24
465,Switching Mappings,Meta-ePOMDP,2.0,12,11,25
466,Switching Mappings,Meta-ePOMDP,5.0,10,11,26
467,Switching Mappings,Meta-ePOMDP,5.0,12,11,27
468,Switching Mappings,Meta-ePOMDP,2.0,14,11,28
469,Switching Mappings,Meta-ePOMDP,3.0,8,11,29
470,Switching Mappings,Meta-ePOMDP,2.0,12,11,30
471,Switching Mappings,Meta-ePOMDP,2.0,8,11,31
472,Switching Mappings,Meta-ePOMDP,2.0,14,11,32
473,Switching Mappings,Meta-ePOMDP,2.0,16,11,33
474,Switching Mappings,Meta-ePOMDP,2.0,16,11,34
475,Switching Mappings,Meta-ePOMDP,4.0,12,11,35
476,Switching Mappings,Meta-ePOMDP,2.0,8,11,36
477,Switching Mappings,Meta-ePOMDP,3.0,14,11,37
478,Switching Mappings,Meta-ePOMDP,3.0,18,11,38
479,Switching Mappings,Meta-ePOMDP,4.0,12,11,39
480,Switching Mappings,Meta-ePOMDP,4.0,10,12,0
481,Switching Mappings,Meta-ePOMDP,4.0,10,12,1
482,Switching Mappings,Meta-ePOMDP,3.0,12,12,2
483,Switching Mappings,Meta-ePOMDP,4.0,12,12,3
484,Switching Mappings,Meta-ePOMDP,4.0,12,12,4
485,Switching Mappings,Meta-ePOMDP,2.0,14,12,5
486,Switching Mappings,Meta-ePOMDP,2.0,12,12,6
487,Switching Mappings,Meta-ePOMDP,1.0,14,12,7
488,Switching Mappings,Meta-ePOMDP,4.0,12,12,8
489,Switching Mappings,Meta-ePOMDP,2.0,16,12,9
490,Switching Mappings,Meta-ePOMDP,3.0,8,12,10
491,Switching Mappings,Meta-ePOMDP,1.0,8,12,11
492,Switching Mappings,Meta-ePOMDP,2.0,8,12,12
493,Switching Mappings,Meta-ePOMDP,1.0,14,12,13
494,Switching Mappings,Meta-ePOMDP,4.0,20,12,14
495,Switching Mappings,Meta-ePOMDP,2.0,16,12,15
496,Switching Mappings,Meta-ePOMDP,4.0,20,12,16
497,Switching Mappings,Meta-ePOMDP,2.0,12,12,17
498,Switching Mappings,Meta-ePOMDP,2.0,16,12,18
499,Switching Mappings,Meta-ePOMDP,2.0,10,12,19
500,Switching Mappings,Meta-ePOMDP,2.0,16,12,20
501,Switching Mappings,Meta-ePOMDP,2.0,8,12,21
502,Switching Mappings,Meta-ePOMDP,1.0,14,12,22
503,Switching Mappings,Meta-ePOMDP,4.0,20,12,23
504,Switching Mappings,Meta-ePOMDP,2.0,10,12,24
505,Switching Mappings,Meta-ePOMDP,4.0,10,12,25
506,Switching Mappings,Meta-ePOMDP,4.0,20,12,26
507,Switching Mappings,Meta-ePOMDP,1.0,14,12,27
508,Switching Mappings,Meta-ePOMDP,4.0,20,12,28
509,Switching Mappings,Meta-ePOMDP,4.0,12,12,29
510,Switching Mappings,Meta-ePOMDP,1.0,10,12,30
511,Switching Mappings,Meta-ePOMDP,2.0,14,12,31
512,Switching Mappings,Meta-ePOMDP,3.0,18,12,32
513,Switching Mappings,Meta-ePOMDP,3.0,10,12,33
514,Switching Mappings,Meta-ePOMDP,2.0,10,12,34
515,Switching Mappings,Meta-ePOMDP,2.0,12,12,35
516,Switching Mappings,Meta-ePOMDP,4.0,10,12,36
517,Switching Mappings,Meta-ePOMDP,4.0,12,12,37
518,Switching Mappings,Meta-ePOMDP,3.0,18,12,38
519,Switching Mappings,Meta-ePOMDP,2.0,16,12,39
520,Switching Mappings,Meta-ePOMDP,2.0,14,13,0
521,Switching Mappings,Meta-ePOMDP,4.0,12,13,1
522,Switching Mappings,Meta-ePOMDP,3.0,18,13,2
523,Switching Mappings,Meta-ePOMDP,4.0,10,13,3
524,Switching Mappings,Meta-ePOMDP,2.0,12,13,4
525,Switching Mappings,Meta-ePOMDP,4.0,10,13,5
526,Switching Mappings,Meta-ePOMDP,2.0,12,13,6
527,Switching Mappings,Meta-ePOMDP,3.0,18,13,7
528,Switching Mappings,Meta-ePOMDP,3.0,14,13,8
529,Switching Mappings,Meta-ePOMDP,3.0,10,13,9
530,Switching Mappings,Meta-ePOMDP,2.0,16,13,10
531,Switching Mappings,Meta-ePOMDP,1.0,10,13,11
532,Switching Mappings,Meta-ePOMDP,1.0,10,13,12
533,Switching Mappings,Meta-ePOMDP,2.0,16,13,13
534,Switching Mappings,Meta-ePOMDP,4.0,12,13,14
535,Switching Mappings,Meta-ePOMDP,2.0,12,13,15
536,Switching Mappings,Meta-ePOMDP,3.0,8,13,16
537,Switching Mappings,Meta-ePOMDP,4.0,20,13,17
538,Switching Mappings,Meta-ePOMDP,3.0,12,13,18
539,Switching Mappings,Meta-ePOMDP,3.0,10,13,19
540,Switching Mappings,Meta-ePOMDP,4.0,16,13,20
541,Switching Mappings,Meta-ePOMDP,4.0,20,13,21
542,Switching Mappings,Meta-ePOMDP,2.0,12,13,22
543,Switching Mappings,Meta-ePOMDP,4.0,12,13,23
544,Switching Mappings,Meta-ePOMDP,2.0,14,13,24
545,Switching Mappings,Meta-ePOMDP,1.0,12,13,25
546,Switching Mappings,Meta-ePOMDP,4.0,12,13,26
547,Switching Mappings,Meta-ePOMDP,3.0,8,13,27
548,Switching Mappings,Meta-ePOMDP,2.0,16,13,28
549,Switching Mappings,Meta-ePOMDP,4.0,20,13,29
550,Switching Mappings,Meta-ePOMDP,2.0,8,13,30
551,Switching Mappings,Meta-ePOMDP,4.0,12,13,31
552,Switching Mappings,Meta-ePOMDP,2.0,8,13,32
553,Switching Mappings,Meta-ePOMDP,2.0,12,13,33
554,Switching Mappings,Meta-ePOMDP,2.0,10,13,34
555,Switching Mappings,Meta-ePOMDP,3.0,18,13,35
556,Switching Mappings,Meta-ePOMDP,1.0,8,13,36
557,Switching Mappings,Meta-ePOMDP,1.0,8,13,37
558,Switching Mappings,Meta-ePOMDP,3.0,18,13,38
559,Switching Mappings,Meta-ePOMDP,3.0,8,13,39
560,Switching Mappings,Meta-ePOMDP,2.0,16,14,0
561,Switching Mappings,Meta-ePOMDP,3.0,8,14,1
562,Switching Mappings,Meta-ePOMDP,1.0,10,14,2
563,Switching Mappings,Meta-ePOMDP,1.0,8,14,3
564,Switching Mappings,Meta-ePOMDP,7.0,21,14,4
565,Switching Mappings,Meta-ePOMDP,2.0,16,14,5
566,Switching Mappings,Meta-ePOMDP,2.0,16,14,6
567,Switching Mappings,Meta-ePOMDP,4.0,20,14,7
568,Switching Mappings,Meta-ePOMDP,2.0,8,14,8
569,Switching Mappings,Meta-ePOMDP,2.0,8,14,9
570,Switching Mappings,Meta-ePOMDP,4.0,12,14,10
571,Switching Mappings,Meta-ePOMDP,1.0,12,14,11
572,Switching Mappings,Meta-ePOMDP,3.0,10,14,12
573,Switching Mappings,Meta-ePOMDP,3.0,14,14,13
574,Switching Mappings,Meta-ePOMDP,1.0,8,14,14
575,Switching Mappings,Meta-ePOMDP,4.0,20,14,15
576,Switching Mappings,Meta-ePOMDP,2.0,16,14,16
577,Switching Mappings,Meta-ePOMDP,4.0,18,14,17
578,Switching Mappings,Meta-ePOMDP,3.0,18,14,18
579,Switching Mappings,Meta-ePOMDP,3.0,18,14,19
580,Switching Mappings,Meta-ePOMDP,4.0,20,14,20
581,Switching Mappings,Meta-ePOMDP,4.0,18,14,21
582,Switching Mappings,Meta-ePOMDP,8.0,18,14,22
583,Switching Mappings,Meta-ePOMDP,3.0,16,14,23
584,Switching Mappings,Meta-ePOMDP,4.0,12,14,24
585,Switching Mappings,Meta-ePOMDP,1.0,12,14,25
586,Switching Mappings,Meta-ePOMDP,1.0,12,14,26
587,Switching Mappings,Meta-ePOMDP,4.0,14,14,27
588,Switching Mappings,Meta-ePOMDP,4.0,20,14,28
589,Switching Mappings,Meta-ePOMDP,4.0,18,14,29
590,Switching Mappings,Meta-ePOMDP,2.0,12,14,30
591,Switching Mappings,Meta-ePOMDP,3.0,8,14,31
592,Switching Mappings,Meta-ePOMDP,3.0,14,14,32
593,Switching Mappings,Meta-ePOMDP,3.0,18,14,33
594,Switching Mappings,Meta-ePOMDP,2.0,10,14,34
595,Switching Mappings,Meta-ePOMDP,3.0,12,14,35
596,Switching Mappings,Meta-ePOMDP,4.0,20,14,36
597,Switching Mappings,Meta-ePOMDP,4.0,18,14,37
598,Switching Mappings,Meta-ePOMDP,2.0,16,14,38
599,Switching Mappings,Meta-ePOMDP,3.0,16,14,39
600,Switching Mappings,Meta-ePOMDP,1.0,14,15,0
601,Switching Mappings,Meta-ePOMDP,4.0,20,15,1
602,Switching Mappings,Meta-ePOMDP,2.0,10,15,2
603,Switching Mappings,Meta-ePOMDP,4.0,18,15,3
604,Switching Mappings,Meta-ePOMDP,4.0,22,15,4
605,Switching Mappings,Meta-ePOMDP,1.0,8,15,5
606,Switching Mappings,Meta-ePOMDP,3.0,14,15,6
607,Switching Mappings,Meta-ePOMDP,2.0,16,15,7
608,Switching Mappings,Meta-ePOMDP,3.0,12,15,8
609,Switching Mappings,Meta-ePOMDP,1.0,8,15,9
610,Switching Mappings,Meta-ePOMDP,2.0,8,15,10
611,Switching Mappings,Meta-ePOMDP,4.0,22,15,11
612,Switching Mappings,Meta-ePOMDP,3.0,12,15,12
613,Switching Mappings,Meta-ePOMDP,2.0,10,15,13
614,Switching Mappings,Meta-ePOMDP,1.0,14,15,14
615,Switching Mappings,Meta-ePOMDP,2.0,12,15,15
616,Switching Mappings,Meta-ePOMDP,3.0,12,15,16
617,Switching Mappings,Meta-ePOMDP,3.0,18,15,17
618,Switching Mappings,Meta-ePOMDP,2.0,12,15,18
619,Switching Mappings,Meta-ePOMDP,4.0,20,15,19
620,Switching Mappings,Meta-ePOMDP,2.0,14,15,20
621,Switching Mappings,Meta-ePOMDP,4.0,20,15,21
622,Switching Mappings,Meta-ePOMDP,2.0,14,15,22
623,Switching Mappings,Meta-ePOMDP,3.0,12,15,23
624,Switching Mappings,Meta-ePOMDP,2.0,8,15,24
625,Switching Mappings,Meta-ePOMDP,4.0,20,15,25
626,Switching Mappings,Meta-ePOMDP,2.0,12,15,26
627,Switching Mappings,Meta-ePOMDP,3.0,10,15,27
628,Switching Mappings,Meta-ePOMDP,2.0,10,15,28
629,Switching Mappings,Meta-ePOMDP,2.0,8,15,29
630,Switching Mappings,Meta-ePOMDP,2.0,16,15,30
631,Switching Mappings,Meta-ePOMDP,4.0,20,15,31
632,Switching Mappings,Meta-ePOMDP,1.0,10,15,32
633,Switching Mappings,Meta-ePOMDP,2.0,10,15,33
634,Switching Mappings,Meta-ePOMDP,1.0,14,15,34
635,Switching Mappings,Meta-ePOMDP,3.0,10,15,35
636,Switching Mappings,Meta-ePOMDP,2.0,16,15,36
637,Switching Mappings,Meta-ePOMDP,1.0,12,15,37
638,Switching Mappings,Meta-ePOMDP,2.0,16,15,38
639,Switching Mappings,Meta-ePOMDP,4.0,10,15,39
640,Switching Mappings,Meta-ePOMDP,1.0,12,16,0
641,Switching Mappings,Meta-ePOMDP,5.0,8,16,1
642,Switching Mappings,Meta-ePOMDP,3.0,18,16,2
643,Switching Mappings,Meta-ePOMDP,4.0,18,16,3
644,Switching Mappings,Meta-ePOMDP,1.0,12,16,4
645,Switching Mappings,Meta-ePOMDP,1.0,12,16,5
646,Switching Mappings,Meta-ePOMDP,4.0,20,16,6
647,Switching Mappings,Meta-ePOMDP,3.0,16,16,7
648,Switching Mappings,Meta-ePOMDP,4.0,10,16,8
649,Switching Mappings,Meta-ePOMDP,2.0,16,16,9
650,Switching Mappings,Meta-ePOMDP,4.0,12,16,10
651,Switching Mappings,Meta-ePOMDP,2.0,16,16,11
652,Switching Mappings,Meta-ePOMDP,3.0,10,16,12
653,Switching Mappings,Meta-ePOMDP,3.0,8,16,13
654,Switching Mappings,Meta-ePOMDP,4.0,12,16,14
655,Switching Mappings,Meta-ePOMDP,3.0,10,16,15
656,Switching Mappings,Meta-ePOMDP,4.0,13,16,16
657,Switching Mappings,Meta-ePOMDP,2.0,10,16,17
658,Switching Mappings,Meta-ePOMDP,3.0,10,16,18
659,Switching Mappings,Meta-ePOMDP,2.0,16,16,19
660,Switching Mappings,Meta-ePOMDP,4.0,20,16,20
661,Switching Mappings,Meta-ePOMDP,2.0,8,16,21
662,Switching Mappings,Meta-ePOMDP,3.0,16,16,22
663,Switching Mappings,Meta-ePOMDP,4.0,18,16,23
664,Switching Mappings,Meta-ePOMDP,6.0,18,16,24
665,Switching Mappings,Meta-ePOMDP,3.0,8,16,25
666,Switching Mappings,Meta-ePOMDP,2.0,8,16,26
667,Switching Mappings,Meta-ePOMDP,3.0,8,16,27
668,Switching Mappings,Meta-ePOMDP,4.0,12,16,28
669,Switching Mappings,Meta-ePOMDP,2.0,12,16,29
670,Switching Mappings,Meta-ePOMDP,3.0,8,16,30
671,Switching Mappings,Meta-ePOMDP,4.0,10,16,31
672,Switching Mappings,Meta-ePOMDP,4.0,18,16,32
673,Switching Mappings,Meta-ePOMDP,3.0,18,16,33
674,Switching Mappings,Meta-ePOMDP,4.0,20,16,34
675,Switching Mappings,Meta-ePOMDP,4.0,20,16,35
676,Switching Mappings,Meta-ePOMDP,3.0,16,16,36
677,Switching Mappings,Meta-ePOMDP,1.0,14,16,37
678,Switching Mappings,Meta-ePOMDP,3.0,8,16,38
679,Switching Mappings,Meta-ePOMDP,2.0,8,16,39
680,Switching Mappings,Meta-ePOMDP,2.0,8,17,0
681,Switching Mappings,Meta-ePOMDP,2.0,12,17,1
682,Switching Mappings,Meta-ePOMDP,4.0,10,17,2
683,Switching Mappings,Meta-ePOMDP,2.0,12,17,3
684,Switching Mappings,Meta-ePOMDP,2.0,16,17,4
685,Switching Mappings,Meta-ePOMDP,4.0,18,17,5
686,Switching Mappings,Meta-ePOMDP,4.0,12,17,6
687,Switching Mappings,Meta-ePOMDP,4.0,20,17,7
688,Switching Mappings,Meta-ePOMDP,5.0,16,17,8
689,Switching Mappings,Meta-ePOMDP,4.0,18,17,9
690,Switching Mappings,Meta-ePOMDP,3.0,8,17,10
691,Switching Mappings,Meta-ePOMDP,4.0,20,17,11
692,Switching Mappings,Meta-ePOMDP,3.0,12,17,12
693,Switching Mappings,Meta-ePOMDP,2.0,16,17,13
694,Switching Mappings,Meta-ePOMDP,2.0,8,17,14
695,Switching Mappings,Meta-ePOMDP,3.0,10,17,15
696,Switching Mappings,Meta-ePOMDP,2.0,12,17,16
697,Switching Mappings,Meta-ePOMDP,4.0,10,17,17
698,Switching Mappings,Meta-ePOMDP,5.0,8,17,18
699,Switching Mappings,Meta-ePOMDP,4.0,10,17,19
700,Switching Mappings,Meta-ePOMDP,3.0,16,17,20
701,Switching Mappings,Meta-ePOMDP,3.0,18,17,21
702,Switching Mappings,Meta-ePOMDP,2.0,8,17,22
703,Switching Mappings,Meta-ePOMDP,4.0,12,17,23
704,Switching Mappings,Meta-ePOMDP,3.0,12,17,24
705,Switching Mappings,Meta-ePOMDP,2.0,10,17,25
706,Switching Mappings,Meta-ePOMDP,4.0,20,17,26
707,Switching Mappings,Meta-ePOMDP,4.0,20,17,27
708,Switching Mappings,Meta-ePOMDP,1.0,14,17,28
709,Switching Mappings,Meta-ePOMDP,4.0,12,17,29
710,Switching Mappings,Meta-ePOMDP,2.0,10,17,30
711,Switching Mappings,Meta-ePOMDP,4.0,12,17,31
712,Switching Mappings,Meta-ePOMDP,2.0,16,17,32
713,Switching Mappings,Meta-ePOMDP,2.0,10,17,33
714,Switching Mappings,Meta-ePOMDP,1.0,12,17,34
715,Switching Mappings,Meta-ePOMDP,2.0,12,17,35
716,Switching Mappings,Meta-ePOMDP,3.0,18,17,36
717,Switching Mappings,Meta-ePOMDP,2.0,8,17,37
718,Switching Mappings,Meta-ePOMDP,3.0,18,17,38
719,Switching Mappings,Meta-ePOMDP,2.0,12,17,39
720,Switching Mappings,Meta-ePOMDP,3.0,14,18,0
721,Switching Mappings,Meta-ePOMDP,4.0,20,18,1
722,Switching Mappings,Meta-ePOMDP,3.0,8,18,2
723,Switching Mappings,Meta-ePOMDP,2.0,10,18,3
724,Switching Mappings,Meta-ePOMDP,3.0,8,18,4
725,Switching Mappings,Meta-ePOMDP,4.0,18,18,5
726,Switching Mappings,Meta-ePOMDP,5.0,20,18,6
727,Switching Mappings,Meta-ePOMDP,3.0,16,18,7
728,Switching Mappings,Meta-ePOMDP,2.0,16,18,8
729,Switching Mappings,Meta-ePOMDP,4.0,10,18,9
730,Switching Mappings,Meta-ePOMDP,3.0,10,18,10
731,Switching Mappings,Meta-ePOMDP,1.0,10,18,11
732,Switching Mappings,Meta-ePOMDP,3.0,16,18,12
733,Switching Mappings,Meta-ePOMDP,4.0,12,18,13
734,Switching Mappings,Meta-ePOMDP,1.0,12,18,14
735,Switching Mappings,Meta-ePOMDP,3.0,16,18,15
736,Switching Mappings,Meta-ePOMDP,1.0,10,18,16
737,Switching Mappings,Meta-ePOMDP,3.0,14,18,17
738,Switching Mappings,Meta-ePOMDP,2.0,12,18,18
739,Switching Mappings,Meta-ePOMDP,5.0,18,18,19
740,Switching Mappings,Meta-ePOMDP,4.0,10,18,20
741,Switching Mappings,Meta-ePOMDP,1.0,10,18,21
742,Switching Mappings,Meta-ePOMDP,2.0,16,18,22
743,Switching Mappings,Meta-ePOMDP,4.0,18,18,23
744,Switching Mappings,Meta-ePOMDP,5.0,12,18,24
745,Switching Mappings,Meta-ePOMDP,4.0,10,18,25
746,Switching Mappings,Meta-ePOMDP,3.0,16,18,26
747,Switching Mappings,Meta-ePOMDP,2.0,8,18,27
748,Switching Mappings,Meta-ePOMDP,1.0,12,18,28
749,Switching Mappings,Meta-ePOMDP,4.0,20,18,29
750,Switching Mappings,Meta-ePOMDP,4.0,10,18,30
751,Switching Mappings,Meta-ePOMDP,3.0,8,18,31
752,Switching Mappings,Meta-ePOMDP,3.0,8,18,32
753,Switching Mappings,Meta-ePOMDP,3.0,12,18,33
754,Switching Mappings,Meta-ePOMDP,1.0,14,18,34
755,Switching Mappings,Meta-ePOMDP,4.0,10,18,35
756,Switching Mappings,Meta-ePOMDP,2.0,16,18,36
757,Switching Mappings,Meta-ePOMDP,4.0,20,18,37
758,Switching Mappings,Meta-ePOMDP,2.0,12,18,38
759,Switching Mappings,Meta-ePOMDP,2.0,16,18,39
760,Switching Mappings,Meta-ePOMDP,3.0,8,19,0
761,Switching Mappings,Meta-ePOMDP,6.0,18,19,1
762,Switching Mappings,Meta-ePOMDP,4.0,10,19,2
763,Switching Mappings,Meta-ePOMDP,3.0,18,19,3
764,Switching Mappings,Meta-ePOMDP,2.0,16,19,4
765,Switching Mappings,Meta-ePOMDP,6.0,17,19,5
766,Switching Mappings,Meta-ePOMDP,2.0,10,19,6
767,Switching Mappings,Meta-ePOMDP,4.0,18,19,7
768,Switching Mappings,Meta-ePOMDP,3.0,16,19,8
769,Switching Mappings,Meta-ePOMDP,4.0,20,19,9
770,Switching Mappings,Meta-ePOMDP,1.0,12,19,10
771,Switching Mappings,Meta-ePOMDP,3.0,13,19,11
772,Switching Mappings,Meta-ePOMDP,4.0,10,19,12
773,Switching Mappings,Meta-ePOMDP,2.0,14,19,13
774,Switching Mappings,Meta-ePOMDP,3.0,18,19,14
775,Switching Mappings,Meta-ePOMDP,4.0,10,19,15
776,Switching Mappings,Meta-ePOMDP,2.0,16,19,16
777,Switching Mappings,Meta-ePOMDP,1.0,8,19,17
778,Switching Mappings,Meta-ePOMDP,1.0,14,19,18
779,Switching Mappings,Meta-ePOMDP,2.0,12,19,19
780,Switching Mappings,Meta-ePOMDP,2.0,12,19,20
781,Switching Mappings,Meta-ePOMDP,1.0,12,19,21
782,Switching Mappings,Meta-ePOMDP,3.0,16,19,22
783,Switching Mappings,Meta-ePOMDP,4.0,18,19,23
784,Switching Mappings,Meta-ePOMDP,3.0,18,19,24
785,Switching Mappings,Meta-ePOMDP,4.0,10,19,25
786,Switching Mappings,Meta-ePOMDP,4.0,10,19,26
787,Switching Mappings,Meta-ePOMDP,2.0,16,19,27
788,Switching Mappings,Meta-ePOMDP,3.0,18,19,28
789,Switching Mappings,Meta-ePOMDP,2.0,14,19,29
790,Switching Mappings,Meta-ePOMDP,2.0,12,19,30
791,Switching Mappings,Meta-ePOMDP,4.0,20,19,31
792,Switching Mappings,Meta-ePOMDP,5.0,12,19,32
793,Switching Mappings,Meta-ePOMDP,3.0,18,19,33
794,Switching Mappings,Meta-ePOMDP,4.0,20,19,34
795,Switching Mappings,Meta-ePOMDP,1.0,14,19,35
796,Switching Mappings,Meta-ePOMDP,2.0,16,19,36
797,Switching Mappings,Meta-ePOMDP,3.0,14,19,37
798,Switching Mappings,Meta-ePOMDP,1.0,12,19,38
799,Switching Mappings,Meta-ePOMDP,3.0,18,19,39
800,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",4.0,24,0,0
801,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",3.0,16,0,1
802,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",4.0,34,0,2
803,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",21.0,38,0,3
804,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",15.0,30,0,4
805,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",14.0,62,0,5
806,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",2.0,14,0,6
807,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",1.0,20,0,7
808,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",14.0,32,0,8
809,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",13.0,28,0,9
810,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",2.0,28,0,10
811,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",4.0,26,0,11
812,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",3.0,14,0,12
813,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",2.0,22,0,13
814,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",3.0,32,0,14
815,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",31.0,42,0,15
816,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",13.0,20,0,16
817,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",1.0,12,0,17
818,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",5.0,12,0,18
819,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",4.0,16,0,19
820,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",21.0,33,0,20
821,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",2.0,16,0,21
822,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",20.0,24,0,22
823,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",1.0,16,0,23
824,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",25.0,39,0,24
825,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",6.0,16,0,25
826,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",1.0,10,0,26
827,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",5.0,14,0,27
828,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",7.0,30,0,28
829,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",15.0,26,0,29
830,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",16.0,26,0,30
831,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",67.0,78,0,31
832,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",2.0,16,0,32
833,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",6.0,12,0,33
834,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",14.0,24,0,34
835,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",17.0,38,0,35
836,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",14.0,32,0,36
837,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",10.0,22,0,37
838,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",3.0,26,0,38
839,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",8.0,51,0,39
840,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",4.0,16,1,0
841,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",25.0,36,1,1
842,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",,14,1,2
843,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",2.0,14,1,3
844,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",24.0,30,1,4
845,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",22.0,32,1,5
846,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",2.0,14,1,6
847,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",5.0,16,1,7
848,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",31.0,42,1,8
849,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",21.0,34,1,9
850,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",20.0,34,1,10
851,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",32.0,36,1,11
852,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",8.0,18,1,12
853,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",62.0,66,1,13
854,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",33.0,44,1,14
855,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",32.0,48,1,15
856,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",1.0,22,1,16
857,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",4.0,37,1,17
858,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",25.0,36,1,18
859,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",16.0,30,1,19
860,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",2.0,24,1,20
861,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",,20,1,21
862,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",2.0,12,1,22
863,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",22.0,33,1,23
864,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",7.0,14,1,24
865,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",9.0,32,1,25
866,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",15.0,27,1,26
867,Switching Mappings,"Resource-limited meta-ePOMDP
(0, 0.2)",19.0,28,1,27
